1145280717,NW6,27363527,"Flat 5, 3 Woodchurch Road NW6 3PL",NW6 3PL,"Flat,        Leasehold,   1 Bed,   1 Bath,   1 Recep",17887190,Previously listed for rent on 24th Aug 2012,24th August 2012,"£1,668 pcm",1 bed flat,1,2,1,1,1,Rent,24th Aug 2012,1668,1,1,Furnished,1 bed flat,||Furnished,Loft style 1 bedroom apartment|Generous entertainment space|Wooden floors throughout|Top floor (2nd)|Furnished|Council|Tax: Band tbc camden,"Parkheath present this unique loft style 1 bedroom apartment, occupying part of the top floor (2nd) of a charming double fronted period conversion. Located within the South Hampstead conversation area and within a 5 minute walk ofWestHampstead tube (Jubilee line zone 2) and all local amenities, this generously proportioned flat comprises a 20'4 x 16'8 reception/dining room with 6'3 x 5'8 open plan kitchen with breakfast bar, granite surfaces and integrated appliances (gas range hob, electric oven, dishwasher, washing machine), contemporary bathroom suite with utility cupboard and tumble dryer and a 12'3 x 11'7 bedroom with fitted storage and skylights. Eaved aspects and wooden floors throughout. Stylishly furnished and available now.Bedroom 1 12'3 x 11'7Reception 1 20'4 x 16'8Kitchen 6'3 x 5'8"
1145280717,NW6,27363527,"Flat 5, 3 Woodchurch Road NW6 3PL",NW6 3PL,"Flat,        Leasehold,   1 Bed,   1 Bath,   1 Recep",19435251,Previously listed for rent on 24th Aug 2012,24th August 2012,"£1,668 pcm",1 bed flat,1,2,1,1,1,Rent,24th Aug 2012,1668,1,1,Furnished,1 bed flat,|,,"Parkheath present this unique loft style 1 bedroom apartment, occupying part of the top floor (2nd) of a charming double fronted period conversion. Located within the South Hampstead conversation area and within a 5 minute walk ofWestHampstead tube (Jubilee line zone 2) and all local amenities, this generously proportioned flat comprises a 20'4 x 16'8 reception/dining room with 6'3 x 5'8 open plan kitchen with breakfast bar, granite surfaces and integrated appliances (gas range hob, electric oven, dishwasher, washing machine), contemporary bathroom suite with utility cupboard and tumble dryer and a 12'3 x 11'7 bedroom with fitted storage and skylights. Eaved aspects and wooden floors throughout. Stylishly furnished and available now."
1145280717,NW6,27363527,"Flat 5, 3 Woodchurch Road NW6 3PL",NW6 3PL,"Flat,        Leasehold,   1 Bed,   1 Bath,   1 Recep",19468154,Previously listed for rent on 21st Aug 2012,21st August 2012,"£1,707 pcm",1 bed flat,1,2,1,1,1,Rent,21st Aug 2012,1707,1,1,Furnished,1 bed flat,|,,"Parkheath present this unique loft style 1 bedroom apartment, occupying part of the top floor (2nd) of a charming double fronted period conversion. Located within the South Hampstead conversation area and within a 5 minute walk ofWestHampstead tube (Jubilee line zone 2) and all local amenities, this generously proportioned flat comprises a 20'4 x 16'8 reception/dining room with 6'3 x 5'8 open plan kitchen with breakfast bar, granite surfaces and integrated appliances (gas range hob, electric oven, dishwasher, washing machine), contemporary bathroom suite with utility cupboard and tumble dryer and a 12'3 x 11'7 bedroom with fitted storage and skylights. Eaved aspects and wooden floors throughout. Stylishly furnished and available now."
1145280717,NW6,17247569,3a Woodchurch Road NW6 3PL,NW6 3PL,"Terraced house,        Freehold",,,,,,5,1,,,,,,,,,,,,,
1145280717,NW6,17247561,5 Woodchurch Road NW6 3PL,NW6 3PL,"Flat,        Leasehold,   1 Bed,   1 Bath,   1 Recep",42675257,Previously listed for rent on 16th Jan 2017,16th January 2017,"£1,127 pcm",Studio,1,2,1,1,1,Rent,16th Jan 2017,1127,,,Furnished,Studio,Furnished,,"Located in this imposing Double frontedVictorianhouse in South Hampstead a bright studio apartment.The Studio offers shared modern kitchen with two fridges, fitted shower room, also features high ceilings, wood floors and modern décor.Situated only moments from the local shops and transport ofWestHampstead."
1145280717,NW6,17247561,5 Woodchurch Road NW6 3PL,NW6 3PL,"Flat,        Leasehold,   1 Bed,   1 Bath,   1 Recep",23733252,Previously listed for rent on  4th Jan 2011,4th January 2011,"£1,430 pcm",2 bed flat,1,2,1,1,1,Rent, 4th Jan 2011,1430,1,2,,2 bed flat,,,"We are delighted to offer this large two bedroom flat set on the top two floors of this period conversion. The flat offers two double bedroom, fully fitted kitchen, modern bathroom with power shower, large and bright reception room with direct access to a large balcony. The flat is in good order throughout and is located within easy walking distance to the Jubilee Line and shops onWestEnd Lane."
1145280717,NW6,17247561,5 Woodchurch Road NW6 3PL,NW6 3PL,"Flat,        Leasehold,   1 Bed,   1 Bath,   1 Recep",26090460,Previously listed for rent on 26th Jan 2010,26th January 2010,"£1,430 pcm",1 bed flat,1,2,1,1,1,Rent,26th Jan 2010,1430,1,1,,1 bed flat,,,- Converted flat- Excellent decorative order- Gas fired central heating- Viewing highly recommended- Wood flooring- Fitted wardrobes- Separate kitchenKitchen: 6'10 x 9' (2.08m x 2.74m)Bedrooms: 1Bedroom1: 11'7 x 12'1 (3.53m x 3.68m)Reception Rooms: 1Reception Room 1: 19'1 x 13' (5.82m x 3.96m)
1145280717,NW6,17247561,5 Woodchurch Road NW6 3PL,NW6 3PL,"Flat,        Leasehold,   1 Bed,   1 Bath,   1 Recep",5356976,Previously listed for rent on 29th May 2007,29th May 2007,"1,608 pcm",2 bed detached house,1,2,1,1,1,Rent,29th May 2007,1608,,2,,2 bed detached house,,,"A grand, two bedroom, first floor conversion set in this detached period property. The apartment benefits from high ceilings, two double bedrooms and a wooden floor to the reception room. Located conveniently for the shops and stations ofWestHampstead."
1145280717,NW6,17247570,5a Woodchurch Road NW6 3PL,NW6 3PL,,,,,,,,,,,,,,,,,,,,,
1145280717,NW6,28595625,"5a-5b, Woodchurch Road NW6 3PL",NW6 3PL,,,,,,,,,,,,,,,,,,,,,
1145280717,NW6,28151523,5b Woodchurch Road NW6 3PL,NW6 3PL,,,,,,,,,,,,,,,,,,,,,
1145280717,NW6,17247562,7 Woodchurch Road NW6 3PL,NW6 3PL,"Maisonette,        Share of freehold,   3 Beds,   2 Baths,   2 Receps",42593963,Previously listed for rent on 13th Apr 2017,13th April 2017,"£1,733 pcm",2 bed flat,,3,3,2,2,Rent,13th Apr 2017,1733,1,2,Furnished,2 bed flat,||||Furnished or unfurnished,,"Detailed DescriptionAbacus Estates are proud to offer this beautiful two bedroom apartment located in the heart of South Hampstead. Offered in excellent condition throughout and set on the top floor. The property consists of two bedrooms, modern tiled bathrooms, and open planned kitchen & Reception. The property further benefits from a large south Roof Terrace. Viewings are highly recommended. Please call for further information or to request a viewing."
1145280717,NW6,17247562,7 Woodchurch Road NW6 3PL,NW6 3PL,"Maisonette,        Share of freehold,   3 Beds,   2 Baths,   2 Receps",41030501,Previously listed for rent on 14th Jul 2016,14th July 2016,"£1,517 pcm",1 bed flat,,3,3,2,2,Rent,14th Jul 2016,1517,1,1,Furnished,1 bed flat,||Furnished or unfurnished,Communal garden|Central|heating|Wood floors|Dish washer|Washing machine|Close to transport links,"Cedar Estates are delighted to present this immaculate one bedroom flat situated on the first floor of a period conversion. A short walk toWestHampstead and Finchley Road tube stations, this flat is located conveniently close to the local shops and amenities ofWestHampstead. The property benefits from wooden floors throughout, a modern fitted open-plan kitchen, high ceilings, and use of a communal garden. Please call our office on in order to arrange a viewing."
1145280717,NW6,17247562,7 Woodchurch Road NW6 3PL,NW6 3PL,"Maisonette,        Share of freehold,   3 Beds,   2 Baths,   2 Receps",35451503,Previously listed for rent on  9th May 2016,9th May 2016,"£1,820 pcm",2 bed flat,,3,3,2,2,Rent, 9th May 2016,1820,1,2,Furnished,2 bed flat,||||Furnished,Good size reception room|Solid wood flooring throughout|Open plan kitchen|Fitted wardrobe|Offered furnished.,"A recently refurbished apartment situated on the first floor of an imposing period conversion. The property benefits from a good size reception room with solid wood flooring throughout, fully fitted open plan kitchen, good size master bedroom with fitted wardrobes and a fully tiled en-suite shower room. The property further benefits from a nice sized second bedroom currently used as a study with fitted wardrobe space and a large three piece bathroom suite. The property is offered furnished."
1145280717,NW6,17247562,7 Woodchurch Road NW6 3PL,NW6 3PL,"Maisonette,        Share of freehold,   3 Beds,   2 Baths,   2 Receps",22804203,Previously listed for sale on 12th Dec 2011,12th December 2011,"£330,000",1 bed flat,,3,3,2,2,Sale,12th Dec 2011,330000,1,1,,1 bed flat,,,"1st floorCommunal GardensAccess via Side of the propertyEntrance HallReception5.30m x 4.10m (17' 5"" x 13' 5"") Sash window open plan kitchen.Bathroom/wc3.80m x 1.80m (12' 6"" x 5' 11"") 3 piece suite, panelled bath, wash hand basin, w/c. Tilled wallsBedroom3.80m x 3.00m (12' 6"" x 9' 10"")Sash window.Open plan KitchenFitted wall and base units. Sink unit.Property ref: 106_1569_2184547"
1145280717,NW6,17247562,7 Woodchurch Road NW6 3PL,NW6 3PL,"Maisonette,        Share of freehold,   3 Beds,   2 Baths,   2 Receps",21983689,Previously listed for rent on 15th Sep 2011,15th September 2011,"£1,928 pcm",2 bed flat,,3,3,2,2,Rent,15th Sep 2011,1928,1,2,,2 bed flat,,,"A recently refurbished apartment situated on the first floor of an imposing period conversion. The property benefits from a good size reception room with solid wood flooring throughout, fully fitted open plan kitchen, good size master bedroom with fitted wardrobes and a fully tiled en-suite shower room. The property further benefits from a nice sized second bedroom currently used as a study with fitted wardrobe space and a large three piece bathroom suite. The property is offered furnished.Good size reception roomSolid wood flooring throughoutOpen plan kitchenFitted wardrobeOffered furnished.Letting DetailsLet type - Not Specified"
1145280717,NW6,17247562,7 Woodchurch Road NW6 3PL,NW6 3PL,"Maisonette,        Share of freehold,   3 Beds,   2 Baths,   2 Receps",22090488,Previously listed for rent on  2nd Sep 2011,2nd September 2011,"£2,102 pcm",2 bed flat,,3,3,2,2,Rent, 2nd Sep 2011,2102,1,2,,2 bed flat,,,Ludlowthompson are delighted to present this 2 bedroom Luxurious apartment in trendy South Hampstead. The flat is a tastefully converted period building. Seven minutes fromWestHampstead and Fin...
1145280717,NW6,17247562,7 Woodchurch Road NW6 3PL,NW6 3PL,"Maisonette,        Share of freehold,   3 Beds,   2 Baths,   2 Receps",14651893,Previously listed for rent on 14th May 2011,14th May 2011,"£1,170 pcm",1 bed flat,,3,3,2,2,Rent,14th May 2011,1170,1,1,Furnished,1 bed flat,Part furnished,,"Cedar Estates are delighted to offer this larger than average 1 bedroom flat set in a quiet tree-lined street located only a short walk toWestHampstead Tube and the shops ofWestEnd Lane. The property consists of high ceilings, separate kitchen, full bathroom and is offered furnished. It also has access to large communal gardens. Please call our office on to arrange a viewing."
1145280717,NW6,17247562,7 Woodchurch Road NW6 3PL,NW6 3PL,"Maisonette,        Share of freehold,   3 Beds,   2 Baths,   2 Receps",22930445,Previously listed for rent on 13th May 2011,13th May 2011,"£1,170 pcm",1 bed flat,,3,3,2,2,Rent,13th May 2011,1170,1,1,,1 bed flat,,,"Cedar Estates are delighted to offer this larger than average 1 bedroom flat set in a quiet tree-lined street located only a short walk toWestHampstead Tube and the shops ofWestEnd Lane. The property consists of high ceilings, separate kitchen, full bathroom and is offered furnished. It also has access to large communal gardens. Please call our office on to arrange a viewing."
1145280717,NW6,17247562,7 Woodchurch Road NW6 3PL,NW6 3PL,"Maisonette,        Share of freehold,   3 Beds,   2 Baths,   2 Receps",25641088,Previously listed for sale on 23rd Nov 2009,23rd November 2009,"£349,950",2 bed flat,,3,3,2,2,Sale,23rd Nov 2009,349950,1,2,,2 bed flat,,,"Situated on the top floor of this detached home is a delightful two bedroom property. The apartment offers a bright reception room, kitchen, two bedrooms and a family bathroom. The flat forms part of this stunning double fronted period property and occupies 559 sq ft of internal space. Woodchurch Road is positioned just moments away from centralWestHampstead with access to all of its local amenities and transport facilities.Hampstead village office Situated on the top floor of this detached home is a delightful two bedroom property. The apartment offers a bright reception room, kitchen, two bedrooms and a family bathroom. The flat forms part of this stunning double fronted period property and occupies 559 sq ft of internal space. Woodchurch Road is positioned just moments away from centralWestHampstead with access to all of its local amenities and transport facilities.Hampstead village office2 Bedrooms"
1145280717,NW6,17247562,7 Woodchurch Road NW6 3PL,NW6 3PL,"Maisonette,        Share of freehold,   3 Beds,   2 Baths,   2 Receps",26245901,Previously listed for rent on 23rd Sep 2009,23rd September 2009,"£1,018 pcm",1 bed flat,,3,3,2,2,Rent,23rd Sep 2009,1018,1,1,,1 bed flat,,,"First floor one bed room conversion within a double frontedVictorianresidence well placed for both Finchley Road orWestHampstead Transportation. The flat comprises entrance hallway bright and airy reception room, fitted kitchen, double bedroom and bathroom/WC. Independent gas central heating, entryphone system. Available 23rd October"
1145280717,NW6,27483980,"Flat 1, 7 Woodchurch Road NW6 3PL",NW6 3PL,"Flat,        Share of freehold,   3 Beds,   2 Baths,   2 Receps",25340080,Previously listed for sale on 27th Apr 2010,27th Apr 2010,"£899,950",3 bed flat,1,3,3,2,2,Sale,27th Apr 2010,899950,1,3,,3 bed flat,,,"An exceptional split level 3 bedroom converted apartment set on the raised and lower ground floors of an imposing period residence. This wonderful home is presented for sale in excellent decorative order and features fantastic entertaining space on the raised ground floor with a 13'10 x 13'3 dinning room adjacent to the separate kitchen and a superb 16' x 13'6 reception room that is set to the rear of the house leading onto a balcony and stairs that take you to the private south facing 72' rear garden. The 3 bedrooms are set across the lower ground floor with the 14'7 x 13' master bedroom benefiting from an en-suite shower room and views on to the garden.Woodchurch Road is located within the prestigious South Hampstead Conservation Area and provides easy access to many shops, cafes and restaurants in SwissCottageandWestHampstead as well as conveniently being located within walking distance of Jubilee Line, Metropolitan Line, Thameslink and Silverlink Stations."
1145280717,NW6,27269478,"Flat 4, 7 Woodchurch Road NW6 3PL",NW6 3PL,"Flat,        Share of freehold,   2 Beds,   2 Baths,   1 Recep",14793861,Previously listed for sale on  3rd Jun 2011, 3rd Jun 2011,"£449,950",2 bed flat,1,3,2,2,1,Sale, 3rd Jun 2011,449950,1,2,Furnished,2 bed flat,|,Bright reception room|Kitchen with dining area|Master bedroom with shower room|No onward chain|Close to shops and restaurants|Superb transport links,"Well presented two bedroom, two bathroom first floor flat situated on a sought after road in South Hampstead close to the Jubilee line."
1145280717,NW6,27306696,"Flat 5, 7 Woodchurch Road NW6 3PL",NW6 3PL,"Flat,        Share of freehold,   2 Beds,   1 Bath,   1 Recep",40509026,Previously listed for sale on 23rd May 2016,23rd May 2016,"£525,000",2 bed flat,1,3,2,1,1,Sale,23rd May 2016,525000,1,2,Furnished,2 bed flat,|||||,Lovely Two Bedroom|Apartment|2nd Floor Within Stunning Semi Detached House|533 Sq Ft / 49.52 Sq M|Apartment|Split Over Two Levels|South Facing Juliette Balcony|14'6' Spacious Reception Room|Separate Kitchen|Fitted Storage|Accessible Location For|West|Hampstead Transport Links|Finchley Road And|West|End Lane In Close Proximity,"Lovely Two BedroomApartment- 2nd Floor Within Stunning Semi Detached House - 533 Sq Ft / 49.52 Sq M -ApartmentSplit Over Two Levels - South Facing Juliette Balcony - 14'6' Spacious Reception Room - Separate Kitchen - Fitted Storage - Accessible Location ForWestHampstead Transport Links - Finchley Road AndWestEnd Lane In Close ProximityYou may download, store and use the material for your own personal use and research. You may not republish, retransmit, redistribute or otherwise make the material available to any party or make the same available on any website, online service or bulletin board of your own or of any other party or make the same available in hard copy or in any other media without the website owner's express prior written consent. The website owner's copyright must remain on all reproductions of material taken from this website."
1145280717,NW6,27306696,"Flat 5, 7 Woodchurch Road NW6 3PL",NW6 3PL,"Flat,        Share of freehold,   2 Beds,   1 Bath,   1 Recep",27885501,Previously listed for rent on 13th Feb 2013,13th February 2013,"£1,452 pcm",2 bed flat,1,3,2,1,1,Rent,13th Feb 2013,1452,1,2,Furnished,2 bed flat,||Furnished,,"A Beautifully Presented 1 Bedroom Flat with Study - Split Level - Top Floor Of APeriodConversion - Located Approximately 6 Minutes ToWestHampstead Tube (Jubilee Line Zone 2), Thameslink, Silverlink And All Local Amenities -Large14'8 X 12'7CharacterFilled Reception/Dining Room With Feature Beams - Juliette Balcony -ModernFully Fitted Kitchen - Tiled Bathroom - Master Bedroom With Fitted Storage - Study - Wood Flooring Throughout -Furnished- Available now -CouncilTax: Band tbc CamdenBedroom 1 9'7 x 8'9Bedroom 2 8'5 x 7'1Reception 1 14'8 x 12'7Kitchen 10 x 5"
1145280717,NW6,27306696,"Flat 5, 7 Woodchurch Road NW6 3PL",NW6 3PL,"Flat,        Share of freehold,   2 Beds,   1 Bath,   1 Recep",27221229,Previously listed for rent on  5th Dec 2012,5th December 2012,"£1,560 pcm",2 bed flat,1,3,2,1,1,Rent, 5th Dec 2012,1560,1,2,Furnished,2 bed flat,||Furnished,Large|Bright Reception/Dining Room|Fully Fitted|Modern|Kitchen|Modern|Tiled Bathroom|Furnished|Council|Tax: Band tbc Camden|1 Double Bedroom + Study,"A Beautifully Presented 1 Bedroom Flat with study - Split Level - Top Floor Of APeriodConversion - Located Approximately 6 Minutes ToWestHampstead Tube (Jubilee Line Zone 2), Thames Link, Silver Link And All Local Amenities -Large14'8 X 12'7CharacterFilled Reception/Dining Room With Feature Beams - Juliette Balcony -ModernFully Fitted Kitchen - Tiled Bathroom - Master Bedroom With Fitted Storage - Study - Wood Flooring Throughout -Furnished- Available 24th DecemberBedroom 1 9'7 x 8'9Bedroom 2 8'5 x 7'1Reception 1 14'8 x 12'7Kitchen 10 x 5"
1145280717,NW6,17247571,7a Woodchurch Road NW6 3PL,NW6 3PL,"Terraced house,        Freehold,   4 Beds,   2 Baths,   1 Recep",,,,,,5,1,4,2,1,,,,,,,,,,
1145280717,NW6,17247563,9 Woodchurch Road NW6 3PL,NW6 3PL,,40117622,Previously listed for rent on 13th Apr 2016,13th April 2016,£610 pcm,1 bed semi-detached house,,,,,,Rent,13th Apr 2016,610,,1,Furnished,1 bed semi-detached house,Furnished or unfurnished,Water|Communal garden|Double glazing|Wood floors|Just off|West|End Lane|All new !,"A nice new 1st floor double room being newly decorated with new fitted kitchen, laminate floors, and wardrobe with modern shared bathroom, new entry phone system, shared rear garden.Great Transport connection-WestHampstead Under ground station, over ground and bus routes.Woodchurch Road is located offWestEnd Lane."
1145280717,NW6,17247563,9 Woodchurch Road NW6 3PL,NW6 3PL,,26472734,Previously listed for rent on 22nd May 2015,22nd May 2015,£932 pcm,Studio,,,,,,Rent,22nd May 2015,932,,,Furnished,Studio,Furnished,Garden|Spacious studio apartment|Close to|West|End land and Tube station|Near shops|Available now|Shared rear garden,"A modern 1st floor front studio apartment located in this prime area offWestEnd lane, with 10 minutes walk or less toWestHampstead overground or underground.The bed and wardrobes have since been replaced and moved on to the floor. New mattress will be supplied.Own kitchen, shower wc, main bedroom / living room area separate to kitchen.Available now.Main shops close by inWestEnd Lane and main bus routes too."
1145280717,NW6,17247563,9 Woodchurch Road NW6 3PL,NW6 3PL,,32479217,Previously listed for rent on 27th Mar 2014,27th March 2014,"£1,473 pcm",2 bed flat,,,,,,Rent,27th Mar 2014,1473,1,2,Furnished,2 bed flat,||Part furnished,Garden|Close to|West|Hampstead underground station|A few minutes walk to|West|End Lane|Top floor,"We are pleased to offer you this 2 bedroom, 1st floor conversion flatNewly decorated and some new carpets, bathroom revamped.2 bedrooms, bathroom wc, lounge and fitted kitchen, available 27th Marchepc: Efees: Inventory fees, £ 120 contract fee and £ 35 per person credit check."
1145280717,NW6,17247563,9 Woodchurch Road NW6 3PL,NW6 3PL,,31077138,Previously listed for rent on 11th Nov 2013,11th November 2013,£932 pcm,Studio,,,,,,Rent,11th Nov 2013,932,,,Furnished,Studio,Furnished,Garden|Spacious studio apartment|Close to|West|End land and Tube station|Near shops|Available now,"A ground floor studio apartment located in this prime area offWestEnd Lane, within 10 minutes walk or less toWestHampstead overground or underground. Wood laminate flooring to lounge and bed area.Own kitchen, own bath/wc, main bedroom / living room area separate to kitchen.Available now.Main shops close-by inWestEnd Lane and main bus routes too."
1145280717,NW6,17247563,9 Woodchurch Road NW6 3PL,NW6 3PL,,26699428,Previously listed for rent on 24th Oct 2012,24th October 2012,£932 pcm,Studio,,,,,,Rent,24th Oct 2012,932,,,Furnished,Studio,Part furnished,Central|heating,"Fantastically spacious and newly renovated Studios in Hampstead! Available part furnished. This is in a victorian house conversion with lots of storage space, plenty of natural light, modern wood furnature, laminate floors. Moments away from kilburn, Kilburn High Road, Brondesbury,WestHampstead, Hampstead, SwissCottageand Finchley Road Stations. The studio also benefits of a shared garden.This is a wonderful flat in a great location at a very good price, call for a viewing to avoid disappointment.Available now!"
1145280717,NW6,17247563,9 Woodchurch Road NW6 3PL,NW6 3PL,,21987158,Previously listed for sale on 14th Sep 2011,14th September 2011,"£299,950",1 bed flat,,,,,,Sale,14th Sep 2011,299950,1,1,,1 bed flat,,,A bright one bedroom apartment situated on the second floor of this period conversion benefiting from share of freehold and lovely communal gardens. The local shopping and excellent transport facilities ofWesthampstead are close by.
